"team_season","Age","FGPer","FG3Per","FG2Per","effFGPer","FTPer","effFG","effFGA","eff3PM","eff3PA","eff2PM","eff2PA","effFTM","effFTA","effORB","effDRB","effTRB","effAST","effSTL","effBLK","effTOV","effPF","effPTS","PTS"
"TOR_2014-2015",26.1198738170347,0.467559761654399,0.287414300736067,0.499123028391167,0.513760252365931,0.747581142656852,0.154574132492114,0.340694006309148,0.0339992989835261,0.0953382404486506,0.120574833508587,0.245005257623554,0.07956536978619,0.102348405187522,0.0459165790396074,0.128286014721346,0.174553101997897,0.0858745180511742,0.0318962495618647,0.0168243953732913,0.0532772520154224,0.0904311251314406,0.420960392569225,100.9
"TOR_2015-2016",26.1919254658385,0.447546273291925,0.299045652173913,0.473232298136646,0.499942236024845,0.734350621118013,0.146273291925466,0.330434782608696,0.0360248447204969,0.0978260869565217,0.11055900621118,0.232298136645963,0.0801242236024845,0.103726708074534,0.0444099378881988,0.137577639751553,0.181055900621118,0.0704968944099379,0.0341614906832298,0.0226708074534162,0.0496894409937888,0.0819875776397516,0.407453416149068,98.2
"TOR_2016-2017",26.1468198374895,0.460418884841692,0.336657326982348,0.497555337629588,0.518320818156346,0.755289436817036,0.155505743905856,0.341272065004203,0.0383861025497338,0.106472401232838,0.116559260297002,0.234519473241804,0.0736901092743065,0.0921826842252732,0.0451106752591762,0.136452787895769,0.182123844214066,0.0720089660969459,0.0353040067245727,0.0224152423648081,0.0476323900252172,0.0899411599887924,0.422247128047072,102.6
"UTA_1979-1980",26.0522522522523,0.470319433719434,0.214581467181467,0.472318918918919,0.474670527670528,0.782016731016731,0.162934362934363,0.344144144144144,0.00334620334620335,0.00900900900900901,0.15958815958816,0.334877734877735,0.079021879021879,0.0996138996138996,0.0481338481338481,0.114543114543115,0.163191763191763,0.105534105534106,0.0314028314028314,0.0146718146718147,0.0782496782496782,0.102445302445302,0.408494208494208,108.4
"UTA_1980-1981",25.0977686435702,0.481477099236641,0.217090135055784,0.485955666470934,0.484136817381092,0.727773047563124,0.154726952436876,0.319729888432179,0.00146799765120376,0.00792718731650029,0.15237815619495,0.312096300645919,0.0739870816206694,0.0989430416911333,0.0481503229594833,0.117439812096301,0.165883734586025,0.100998238402819,0.0349383440986494,0.0190839694656489,0.0733998825601879,0.115678214914856,0.385789782736348,107.1
"UTA_1981-1982",24.7588075880759,0.486782036391792,0.125751451800232,0.489962059620596,0.488042973286876,0.728541231126597,0.184668989547038,0.376306620209059,0.000774293457220286,0.00425861401471158,0.183120402632598,0.370886566008517,0.0859465737514518,0.114208284939992,0.0580720092915215,0.118079752226094,0.175764614789005,0.0940766550522648,0.035230352303523,0.0174216027874564,0.0720092915214866,0.114208284939992,0.455671699574139,116.6
"UTA_1982-1983",25.7523121387283,0.482271098265896,0.0806780346820809,0.486545953757225,0.48411387283237,0.753519075144509,0.182658959537572,0.377745664739884,0.00173410404624277,0.00838150289017341,0.18092485549133,0.36849710982659,0.109537572254335,0.143352601156069,0.0586705202312139,0.127456647398844,0.186416184971098,0.106936416184971,0.0364161849710983,0.0254335260115607,0.0867052023121387,0.105780346820809,0.477745664739884,113.2
"UTA_1983-1984",26.7572549019608,0.494586666666667,0.149437254901961,0.50116431372549,0.499305882352941,0.741429411764706,0.18078431372549,0.363529411764706,0.00470588235294118,0.0156862745098039,0.175686274509804,0.347843137254902,0.106274509803922,0.135686274509804,0.0568627450980392,0.127058823529412,0.183921568627451,0.111764705882353,0.0352941176470588,0.0301960784313725,0.0749019607843137,0.101960784313725,0.471372549019608,113.8
"UTA_1984-1985",27.0279348187562,0.470620219487862,0.249594945128035,0.475418024609245,0.474894246757566,0.758940139674094,0.180578649817093,0.385101429996674,0.00432324575989358,0.0133022946458264,0.176587961423346,0.37013634852012,0.106418357166611,0.139674093781177,0.0578649817093449,0.123046225473894,0.180246092450948,0.104090455603592,0.0372464250083139,0.0295976055869638,0.0814765547056867,0.102095111406718,0.473894246757566,109.1
"UTA_1985-1986",26.4781667268134,0.479491158426561,0.0968866835077589,0.487075784915193,0.48213821725009,0.709083002526164,0.172140021652833,0.354384698664742,0.00144352219415374,0.00793937206784554,0.170696499458679,0.345001804402743,0.0963551064597618,0.133525802959221,0.0562973655719957,0.128473475279682,0.18440996030314,0.104294478527607,0.0339227715626128,0.0306748466257669,0.0775893179357633,0.105016239624684,0.441717791411043,108.5
